,ID,SUMMARY
399,LUCENE-1660, Make StopFilter.enablePositionIncrements explicit 
400,LUCENE-2500, A Linux-specific Directory impl that bypasses the buffer cache 
401,LUCENE-3895, Not getting random-seed/reproduce-with if a test fails from another thread 
402,LUCENE-930, fail build if contrib tests fail to compile 
403,LUCENE-3035, TestIndexWriter.testCommitThreadSafety fails on realtime_search branch 
404,LUCENE-3713, TestIndexWriterOnDiskFull.testAddIndexOnDiskFull fails with java.lang.IllegalStateException: CFS has pending open files  
405,LUCENE-1230, Source release files missing the *.pom.template files 
406,LUCENE-1022, IndexWriter.setInfoStream should percolate down to mergePolicy & mergeScheduler 
407,LUCENE-3533, Nuke SpanFilters and CachingSpanFilter (maybe move to sandbox) 
408,LUCENE-3403, Term vectors missing after addIndexes + optimize 
409,LUCENE-2580, MultiPhraseQuery throws AIOOBE 
410,LUCENE-1183, TRStringDistance uses way too much memory (with patch) 
411,LUCENE-937, Make CachingTokenFilter faster 
412,LUCENE-3072, 3.1 fileformats out of date 
413,LUCENE-502, TermScorer caches values unnecessarily 
414,LUCENE-1792, new QueryParser fails to set AUTO REWRITE for multi-term queries 
415,LUCENE-1954, InitiatedIndex: CCE on casting NumericField to Field 
416,LUCENE-1430, IndexReader.open(String|File) may incorrectly throw AlreadyClosedException 
417,LUCENE-2027, Deprecate Directory.touchFile 
418,LUCENE-1150, The token types of the standard tokenizer is not accessible 
419,LUCENE-1986, NPE in NearSpansUnordered from PayloadNearQuery 
420,LUCENE-738, read/write .del as d-gaps when the deleted bit vector is sufficiently sparse 
421,LUCENE-1645, Deleted documents are visible across reopened MSRs 
422,LUCENE-455, FieldsReader does not regard offset and position flags 
423,LUCENE-2392, Enable flexible scoring 
424,LUCENE-1445, include junit JAR in source dist 
425,LUCENE-2339, Allow Directory.copy() to accept a collection of file names to be copied 
426,LUCENE-2603, FastVectorHighlighter: add a method to set an arbitrary char that is used when concatenating multiValued data 
427,LUCENE-763, LuceneDictionary skips first word in enumeration 
428,LUCENE-3795, Replace spatial contrib module with LSP's spatial-lucene module 
429,LUCENE-2387, IndexWriter retains references to Readers used in Fields (memory leak) 
430,LUCENE-908, MANIFEST.MF cleanup (main jar and luci customizations) 
431,LUCENE-1520, OOM erros with CheckIndex with indexes containg a lot of fields with norms 
432,LUCENE-1104," Clean up old JIRA issues in component ""Analysis"" "
433,LUCENE-701, Lock-less commits 
434,LUCENE-2364," Add support for terms in BytesRef format to Term, TermQuery, TermRangeQuery & Co. "
435,LUCENE-723, QueryParser support for MatchAllDocs 
436,LUCENE-992, IndexWriter.updateDocument is no longer atomic 
437,LUCENE-236, typos on FAQ 
438,LUCENE-2865, Pass a context struct to Weight#scorer instead of naked booleans 
439,LUCENE-2888, Several DocsEnum / DocsAndPositionsEnum return wrong docID when next() / advance(int) return NO_MORE_DOCS 
440,LUCENE-1089, Add insertWithOverflow to PriorityQueue 
441,LUCENE-3286, Move XML QueryParser to queryparser module 
442,LUCENE-830, norms file can become unexpectedly enormous 
443,LUCENE-1941, MinPayloadFunction returns 0 when only one payload is present 
444,LUCENE-3741, MockCharFilter offset correction is wrong 
445,LUCENE-1778, Add log.step support per task 
446,LUCENE-1945, Make all classes that have a close() methods instanceof Closeable (Java 1.5) 
447,LUCENE-3816, FilteredDocIdSet does not handle a case where the inner set iterator is null 
448,LUCENE-966, A faster JFlex-based replacement for StandardAnalyzer 
449,LUCENE-3818, TestIndexWriterNRTIsCurrent failure 
450,LUCENE-1359, FrenchAnalyzer's tokenStream method does not honour the contract of Analyzer 
451,LUCENE-3501, random sampler is not random (and so facet SamplingWrapperTest occasionally fails) 
452,LUCENE-2815, MultiFields not thread safe 
453,LUCENE-1470, Add TrieRangeFilter to contrib 
454,LUCENE-3188, The class from cotrub directory org.apache.lucene.index.IndexSplitter creates a non correct index 
455,LUCENE-1633, Copy/Paste-Typo in toString() for SpanQueryFilter 
456,LUCENE-1480, Wrap messages output with a check of InfoStream != null 
457,LUCENE-1886, Improve Javadoc 
458,LUCENE-1707, Don't use ensureOpen() excessively in IndexReader and IndexWriter 
459,LUCENE-3344, Add workaround for ICU bug in combination with Java7 to LuceneTestCase 
460,LUCENE-3848, basetokenstreamtestcase should fail if tokenstream starts with posinc=0 
461,LUCENE-2497," Revision 949509 (LUCENE-2480) causes IOE ""read past EOF"" when processing older format SegmentInfo data when JVM assertion processing is disabled. "
462,LUCENE-3330, revise Scorer visitor API 
463,LUCENE-2065, Java 5 port phase II  
464,LUCENE-3285, Move QueryParsers from contrib/queryparser to queryparser module 
465,LUCENE-1478, Missing possibility to supply custom FieldParser when sorting search results 
466,LUCENE-1737, Always use bulk-copy when merging stored fields and term vectors 
467,LUCENE-3408, Remove unnecessary memory barriers in DWPT 
468,LUCENE-301, Index Writer constructor flags unclear - and annoying in certain cases 
469,LUCENE-745, Make inspection of BooleanQuery more efficient 
470,LUCENE-309," [PATCH] IndexSearcher.search(query,filter,nDocs) accepts zero nDocs "
471,LUCENE-3529, creating empty field + empty term leads to invalid index 
472,LUCENE-1968, Remove deprecated methods in PriorityQueue 
473,LUCENE-2208, Token div exceeds length of provided text sized 4114 
474,LUCENE-1803, Wrong javadoc on LowerCaseTokenizer.normalize 
475,LUCENE-1629, contrib intelligent Analyzer for Chinese 
476,LUCENE-620, GData Server - TestCase Deadlock  StorageModifier 
477,LUCENE-2928, Improve LuceneTestCase javadocs 
478,LUCENE-1998, Use Java 5 enums 
479,LUCENE-2597, Query scorers should not use MultiFields 
480,LUCENE-1807, Add convenient constructor to PerFieldAnalyzerWrapper for Dependency Injection 
481,LUCENE-1950, Remove autoCommit from IndexWriter 
482,LUCENE-377, GCJ build fails with JDK 1.5 
483,LUCENE-3033, TestAddIndexes#testAddIndexesWithThreads fails on Realtime 
484,LUCENE-3637, Make IndexReader.decRef() call refCount.decrementAndGet instead of getAndDecrement 
485,LUCENE-3219, Change SortField types to an Enum 
486,LUCENE-2676, TestIndexWriter failes for SimpleTextCodec 
487,LUCENE-3284, Move contribs/modules away from QueryParser dependency 
488,LUCENE-1402, CheckIndex API changed without backwards compaitibility 
489,LUCENE-708, Setup nightly build website links and docs 
490,LUCENE-2721, Random Failure TestSizeBoundedOptimize#testFirstSegmentTooLarge 
491,LUCENE-2768, add infrastructure for longer running nightly test cases 
492,LUCENE-1924," BalancedSegmentMergePolicy, contributed from the Zoie project for realtime indexing "
493,LUCENE-1115, Some small fixes to contrib/benchmark 
494,LUCENE-615, [patch] javadoc and comment updates for BooleanClause. 
495,LUCENE-1824, FastVectorHighlighter truncates words at beginning and end of fragments 
496,LUCENE-1366, Rename Field.Index.UN_TOKENIZED/TOKENIZED/NO_NORMS 
497,LUCENE-2996, addIndexes(IndexReader) incorrectly applies existing deletes 
498,LUCENE-2464, FastVectorHighlighter: add a FragmentBuilder to return entire field contents 
499,LUCENE-2074, Use a separate JFlex generated Unicode 4 by Java 5 compatible StandardTokenizer 
500,LUCENE-1508, CartesianTierPlotter fieldPrefix should be configurable 
501,LUCENE-1568, Fix for NPE's in Spatial Lucene for searching bounding box only 
502,LUCENE-2687, Remove Priority-Queue size trap in MultiTermQuery.TopTermsBooleanQueryRewrite 
503,LUCENE-217, [PATCH] new method: Document.remove() 
504,LUCENE-1681, DocValues infinite loop caused by - a call to getMinValue | getMaxValue | getAverageValue 
505,LUCENE-2560, random analyzer tests 
506,LUCENE-3279, Allow CFS be empty 
507,LUCENE-1407, Refactor Searchable to not have RMI Remote dependency 
508,LUCENE-1687, Remove ExtendedFieldCache by rolling functionality into FieldCache 
509,LUCENE-1421, Ability to group search results by field 
510,LUCENE-957, Lucene RAM Directory doesn't work for Index Size > 8 GB 
511,LUCENE-1590, Stored-only fields automatically enable norms and tf when added to document 
512,LUCENE-2656," If tests fail, don't report about unclosed resources "
513,LUCENE-1780, deprecate Scorer.explain 
514,LUCENE-1586, add IndexReader.getUniqueTermCount 
515,LUCENE-1285, WeightedSpanTermExtractor incorrectly treats the same terms occurring in different query types 
516,LUCENE-440, FilteredQuery should have getFilter() 
517,LUCENE-1688, Deprecating StopAnalyzer ENGLISH_STOP_WORDS - General replacement with an immutable Set 
518,LUCENE-1730," TrecContentSource should use a fixed encoding, rather than system dependent "
519,LUCENE-2344, PostingsConsumer#merge does not call finishDoc 
520,LUCENE-1759, Implement TokenStream.end() in contrib TokenStreams 
521,LUCENE-955, Bug in SegmentTermPositions if used for first term in the dictionary 
522,LUCENE-2995, factor out a shared spellchecking module 
523,LUCENE-1725," Benchmark package uses new TopFieldCollector but also still uses AUTO without resolving it - result is, our sort algorithms won't run "
524,LUCENE-1250, Some equals methods do not check for null argument 
525,LUCENE-2559, reopen support for SegmentReader 
526,LUCENE-621, Default lock timeouts should have static setter/getters 
527,LUCENE-690, LazyField use of IndexInput not thread safe 
528,LUCENE-1579, Cloned SegmentReaders fail to share FieldCache entries 
529,LUCENE-1422, New TokenStream API 
530,LUCENE-2754, add spanquery support for all multitermqueries 
531,LUCENE-1356, Allow easy extensions of TopDocCollector 
532,LUCENE-1255, CheckIndex should allow term position = -1 
533,LUCENE-806, Synchronization bottleneck in FieldSortedHitQueue with many concurrent readers 
534,LUCENE-433," Issue LUCENE-352 was closed, but the patch there is not applied in the current trunk "
535,LUCENE-3065, NumericField should be stored in binary format in index (matching Solr's format) 
536,LUCENE-1295, Make retrieveTerms(int docNum) public in MoreLikeThis 
537,LUCENE-2994," When 3.1 is released, update backwards tests in 3.x branch "
538,LUCENE-346, [PATCH] disable coord for generated BooleanQueries 
539,LUCENE-654, GData-Server - Website sandbox part 
540,LUCENE-329, Fuzzy query scoring issues 
541,LUCENE-3404, testIWondiskfull checkindex failure 
542,LUCENE-3234, Provide limit on phrase analysis in FastVectorHighlighter 
543,LUCENE-1322, Remove synchronization in CompoundFileReader 
544,LUCENE-238, [PATCH] import cleanup 
545,LUCENE-515, Using ConstantScoreQuery on a RemoteSearchable throws java.io.NotSerializableException 
546,LUCENE-2537, FSDirectory.copy() impl is unsafe 
547,LUCENE-1832, minor/nitpick TermInfoReader bug ? 
548,LUCENE-1303, BoostingTermQuery's explanation should be marked as Match even if the payload part negated or zero'ed it 
549,LUCENE-212, FileInputStream never closed in HTMLParser 
550,LUCENE-3492, Extract a generic framework for running randomized tests. 
551,LUCENE-1845," if the build fails to download JARs for contrib/db, just skip its tests "
552,LUCENE-877," 2.1 Locking documentation in ""Apache Lucene - Index File Formats"" section ""6.2 Lock File"" out dated "
553,LUCENE-1002, Nightly Builds 
554,LUCENE-1019, CustomScoreQuery should support multiple ValueSourceQueries 
555,LUCENE-493, Nightly build archives do not contain Java source code. 
556,LUCENE-3574," Add some more constants for newer Java versions to Constants.class, remove outdated ones. "
557,LUCENE-1546, Add IndexReader.flush(commitUserData) 
558,LUCENE-2419, Improve parallel tests 
559,LUCENE-2282," Expose IndexFileNames as public, and make use of its methods in the code "
560,LUCENE-832, NPE when calling isCurrent() on a ParallellReader 
561,LUCENE-546, Index corruption when using RAMDirectory( Directory) constructor 
562,LUCENE-1882, move SmartChineseAnalyzer into the smartcn package 
563,LUCENE-1775, Change remaining contrib streams/filters to use new TokenStream API 
564,LUCENE-1243, A few new benchmark tasks 
565,LUCENE-2080, Improve the documentation of Version 
566,LUCENE-646," [PATCH] fix various small issues with the ""getting started"" demo pages "
567,LUCENE-1323, MultiReader should make a private copy of the subReaders array 
568,LUCENE-2809, IndexWriter.numDocs doesn't take into account applied but not flushed deletes 
569,LUCENE-2911," synchronize grammar/token types across StandardTokenizer, UAX29EmailURLTokenizer, ICUTokenizer, add CJK types. "
570,LUCENE-1544, Deadlock: IndexWriter.addIndexes(IndexReader[]) 
571,LUCENE-1673, Move TrieRange to core 
572,LUCENE-3390, Incorrect sort by Numeric values for documents missing the sorting field 
573,LUCENE-2079, Further improvements to contrib/benchmark for testing NRT 
574,LUCENE-2943, ICU collator thread-safety issues 
575,LUCENE-3260," need a test that uses termsenum.seekExact() (which returns true), then calls next() "
576,LUCENE-2633, PackedInts does not support structures above 256MB 
577,LUCENE-1531," contrib/xml-query-parser, BoostingTermQuery support "
578,LUCENE-1123, Allow overriding the specification version in MANIFEST.MF 
579,LUCENE-1219, support array/offset/ length setters for Field with binary data 
580,LUCENE-2814, stop writing shared doc stores across segments 
581,LUCENE-2767, Missing sync in IndexWriter.addIndexes(IndexReader[]) 
582,LUCENE-811, Public API inconsistency 
583,LUCENE-2251, Change contrib tests to use the special LuceneTestCase(J4) constant for the current version used a matchVersion parameter 
584,LUCENE-3734, Allow customizing/subclassing of DirectoryReader 
585,LUCENE-3507, Improve Memory Consumption for merging DocValues SortedBytes variants 
586,LUCENE-3419, Resolve JUnit assert deprecations 
587,LUCENE-1749, FieldCache introspection API 
588,LUCENE-3062, TestBytesRefHash#testCompact is broken 
589,LUCENE-2524," when many query clases are specified in boolean or dismax query, highlighted terms are always ""yellow"" if multi-colored feature is used "
590,LUCENE-3879, fix more position corrumptions in 4.0 codecs 
591,LUCENE-2108, SpellChecker file descriptor leak - no way to close the IndexSearcher used by SpellChecker internally 
592,LUCENE-1804, Can't specify AttributeSource for Tokenizer 
593,LUCENE-881, QueryParser escaping/parsin issue with strings starting/ending with || 
594,LUCENE-1627," SpellChecker has no ""close"" method "
595,LUCENE-398, ParallelReader crashes when trying to merge into a new index 
596,LUCENE-1901, TermAttributeImpl.equals() does not check termLength 
597,LUCENE-3087, highlighting exact phrase with overlapping tokens fails. 
598,LUCENE-1755, WriteLineDocTask should keep docs w/ just title and no body 
599,LUCENE-976, MMapDirectory is missing newly added openInput method to FSDirectory 
600,LUCENE-1833," When we move to java 1.5 in 3.0 we should replace all Interger, Long, etc construction with .valueOf "
601,LUCENE-3548, CharsRef#append broken on trunk & 3.x 
602,LUCENE-807, Minor improvement to JavaDoc for ScoreDocComparator 
603,LUCENE-849," contrib/benchmark:  configurable HTML Parser, external classes to path, exhaustive doc maker "
604,LUCENE-1929, Highlighter doesn't support NumericRangeQuery or deprecated RangeQuery 
