,ID,SUMMARY
2215,JCR-45, Version.getReferences() does not work correctly 
2216,JCR-434, ArrayIndexOutOfBoundsException in NodeTypeDefDiff 
2217,JCR-2227, NodeTypeDefinitionFactory does not set PropertyDefinition#isQueryOrderable 
2218,JCR-616, Completeness/Freshness of NamespaceRegistry and NodeTypeRegistry 
2219,JCR-2834, Make DefaultSecurityManager the default security manager (instead of SimpleSecurityManager) 
2220,JCR-3232, Improve FileRevision extensibility 
2221,JCR-1154, Database Data Store 
2222,JCR-2186, Unnecessary hasItemState() call in SessionItemStateManager 
2223,JCR-194, dead lock while locking or unlocking nodes 
2224,JCR-1366, DbDataStore: tablePrefix not accomodated during init test for existing DATASTORE table 
2225,JCR-2734, Inconsistencies in BitSetKey comparison 
2226,JCR-3082, occasional index out of bounds exception while running UserManagerImplTest.testFindAuthorizableByRelativePath 
2227,JCR-2237, ItemManager registers itself as listener too early 
2228,JCR-925, Incorrect transitive snapshot dependencies 
2229,JCR-3057, ItemInfoBuilder fails to set correct path on properties 
2230,JCR-3160, Session#move doesn't trigger rebuild of parent node aggregation 
2231,JCR-959, Remove @author tags in jackrabbit-jcr-rmi 
2232,JCR-500, TCK: NamespaceRegistryTest#testUnregisterNamespaceExceptions doesn't fail if expected exception isn't thrown 
2233,JCR-2646, AccessControlManager#getEffectivePolicies(String) may expose AC content without proper permissions 
2234,JCR-274, NodeTypeRegistry.registerNodetypes(Collection) should not register a partial set 
2235,JCR-2724, Wrong argument check in BTreeManager constructor 
2236,JCR-933, RepositoryImpl.acquireRepositoryLock() fails to detect that the file lock is already held by the current process 
2237,JCR-2855, Writers blocked forever when waiting on update operations   
2238,JCR-1902, Warning while building DAV:parent-set for root-node resource 
2239,JCR-595, Refactoring of the Persistence Managers 
2240,JCR-502, TCK: SetPropertyCalendarTest compares Calendar objects 
2241,JCR-825, WebDAV: LocatorFactoryImplEx doesn't properly evaluate resource path... 
2242,JCR-586, Removing a mixin that adds a same-name-sibling child node throws an ItemNotFoundException 
2243,JCR-2181, Faster packaging of the standalone jar 
2244,JCR-2873, Add a way to locate full text extraction problems 
2245,JCR-667," Variant spelling ""Trasaction"" and ""Transaction"" now in codebase "
2246,JCR-824, Problems with File Copy using WebDAV 
2247,JCR-413, JCA will not compile with J2EE1.3 classes 
2248,JCR-529, New versions added after a restore have bad version name 
2249,JCR-2700, Allow for wildcard restriction in resource-based ACEs 
2250,JCR-1874, Move generic locking tests from jcr2spi to jackrabbit-jcr-tests 
2251,JCR-1740, Make ObjectIterator implement RangeIterator interface 
2252,JCR-1001, SPI: prefer 'Iterator' instead of specialized subclasses 
2253,JCR-1197, Node.restore() may throw InvalidItemStateException 
2254,JCR-250, Access to VirtualNodeTypeStateManager.virtualProvider should be guarded 
2255,JCR-1853, Modified QueryImpl to enable external query builders to read and write JCR expressions in the orderBy Clause 
2256,JCR-1425, [PATCH] reduce duplicate conversions from OffsetCharSequence to (lower/upper) strings 
2257,JCR-103, Add plugable mechanism for import/export of webdav-server 
2258,JCR-2398, AdministratorTest.testAdminNodeCollidingWithRandomNode failure 
2259,JCR-253, org.apache.jackrabbit.server.SessionProvider needs 'releaseSession()' 
2260,JCR-1688, Query parser builds invalid parse tree 
2261,JCR-2076, JSR 283: QOM and SQL2 
2262,JCR-178, Allow concurrent index updates and queries 
2263,JCR-3154, Stats for Queries continued 
2264,JCR-681, NullPointerException in ServerRow 
2265,JCR-1803, Node.restore() throws java.lang.ClassCastException 
2266,JCR-3213, Speed up NodeIndexer.isIndexed() check 
2267,JCR-792," after enabling access manager, I can't createNode and setProperty without a node.save in the middle "
2268,JCR-1664, JNDI Referencable Issues 
2269,JCR-885, BundlePersistenceManager.externalBLOBs can not be configured 
2270,JCR-1996, Handle date values in the far future or prevent these from being persisted 
2271,JCR-467, CompactNodeTypeReader fails to explain why valid JCR names cause errors 
2272,JCR-770, Path should implement Serializable 
2273,JCR-636, Local AuthContext authenticates if LoginModule should be ignored 
2274,JCR-2556, Data store garbage collection: log deleted files and total size 
2275,JCR-1394, FileDataStore Garbage Collector and empty directories 
2276,JCR-1761, OCM:Add the ability to specify name of a Collection Element through XML Mapping files. 
2277,JCR-2165, Node.getReferences(String) and Node.getWeakReferences(String) issues 
2278,JCR-27, ArrayIndexOutofBoundException while setting a reference property 
2279,JCR-2848," UserManagerImpl: typo in ""compatibleJR16"" config option constant "
2280,JCR-739, String literal must not interpret entity references 
2281,JCR-1565, JSR 283 lifecycle management 
2282,JCR-2502, Upgrade to Tika 0.6 and PDFBox 1.0.0 
2283,JCR-3156, Group#getMembers may list inherited members multiple times 
2284,JCR-1925, CVE-2009-0026: Cross site scripting issues in webapp 
2285,JCR-1416, [PATCH] No need to call toString on a String 
2286,JCR-1546, H2PersistenceManager: no need to call shutdown; javadoc bugs 
2287,JCR-1206, UUID generation: SecureRandom should be used by default 
2288,JCR-3118, Configurable actions upon authorizable creation and removal 
2289,JCR-860, Add relative path parameter to rep:excerpt() 
2290,JCR-610, Upgrade to Derby 10.2 
2291,JCR-2130, Node.removeMixin() should not remove valid items 
2292,JCR-240, redefinition of xml-namespace mapping should not be allowed 
2293,JCR-2023, WorkspaceInfo.dispose() does not deregister SharedItemStateManager from virtual item state providers 
2294,JCR-36, NodeTypeRegistry.reregister unregisters dependent types 
2295,JCR-1421, Backport JCR-1111: Access to version history results in reading all versions of versionable node 
2296,JCR-645, DatabasePersistenceManager & DatabaseFileSystem: try to gracefully recover from connection loss 
2297,JCR-1971, Use the new Jackrabbit parent POM 
2298,JCR-2787, IndexMerger: Synchronization issue on repository shutdown 
2299,JCR-2584, Switch from log4j to Logback 
2300,JCR-393, WebDAV Library: VersionControlledResource constant lists wrong method 
2301,JCR-2364, NullPointerException when accessing the about.jsp page because of missing /META-INF/NOTICE.TXT 
2302,JCR-2253, Discovery of privileges of any set of Principals 
2303,JCR-2075, JSR 283: Identifier based event filtering 
2304,JCR-1442, FSImport.java link on wiki is dead 
2305,JCR-2715, Improved join query performance 
2306,JCR-1322, Cluster information is not persisted to database when connected to case sensitive MS SQL Server 2005 
2307,JCR-2269, Possible concurrency bug with Workspace.copy()  
2308,JCR-1712, JSR 283: JCR Names 
2309,JCR-1034, Unable to save session after saving a renamed node 
2310,JCR-268, invalid groupid for tm-extractors in textfilters project 
2311,JCR-3044, Remove ImportContextImpl#getDetector 
2312,JCR-2718, Incorrect results from joins on multivalued properties 
2313,JCR-2045, Jcr-Server: missing-auth-mapping init parameter should have option for GuestCredential login 
2314,JCR-1082, cache getting out of sync with transientstore causes pathnotfoundexception 
2315,JCR-1864, Database Data Store: clean up the code 
2316,JCR-2155, SQL2 parser: identifiers should be case sensitive 
2317,JCR-1427, XPath query with child axis predicates 
2318,JCR-546, Deadlock during checkin 
2319,JCR-2698, Consolidate type safe wrappers for commons-collection classes 
2320,JCR-1092, Bundle persistence managers node id key store/load is not symertric on MySql causing NoSuchItemState Exceptions  
2321,JCR-2333, ItemImpl#validateTransientItems: Incomplete validation of mandatory child item 
2322,JCR-2507, JcrValueType#typeFromContentType throws IllegalArgumentException for type weak-ref and uri 
2323,JCR-52, First Steps document is outdated 
2324,JCR-1456, Database connection pooling 
2325,JCR-2192, handling of expanded-form jcr names by node type *Template classes  
2326,JCR-956, Reusable Repository access and bind servlets 
2327,JCR-1103, JCR2SPI: VersionManagerImpl.getVersionableNodeEntry uses toString() rather than getString() to obtain property value 
2328,JCR-3114, expose PM for versioning manager so that the consistency check can be run from test cases 
2329,JCR-18, Multithreading issue with versioning 
2330,JCR-656," JCR-Server: Allow header misses colong (RootCollection, WorkspaceResourceImpl) "
2331,JCR-2326, some jcr-client tests fail if a server runs on localhost:80  
2332,JCR-2555, Improved reusability of the JCA package 
2333,JCR-1774, Jackrabbit concurrency review and invariants 
2334,JCR-1273, Unnecessary parsing of Name value 
2335,JCR-1821, jcr2spi: Item.isSame may return wrong result if any ancestor is invalidated 
2336,JCR-2354, Remove double quote as illegal XPathSearchChar from helper method in Text 
2337,JCR-2889, Occasional JCA test failures 
2338,JCR-290, NodeTypeRegistry.registerNodeType(NodeTypeDef) does not verify that the referenced namespaces are registered 
2339,JCR-2010, Retrieve row path via hierarchy manager instead of node 
2340,JCR-1746, The cluster syncDelay attribute is milliseconds 
2341,JCR-2421," Unable to create repository using jackrabbit-webapp because a directory called ""jackrabbit"" already exists "
2342,JCR-1028, Remove WARN logs for missing text extractors 
2343,JCR-1703, Oracle JNDI DataSource support 
2344,JCR-2915, Creating AccessControlEntryImpl from a base entry results in wrong restrictions 
2345,JCR-3078, Add CopyMoveHanlder so that the copy/move behavior can be customized (as this is the case for the IOHandler and PropertyHandler) 
2346,JCR-1147, spi2jcr: RepositoryServiceImpl.getRootId returns bad NodeId  
2347,JCR-86, ItemStates in the ChangeLog can not be retrieved in the sequence they were created/modified/deleted 
2348,JCR-2808, Hop 0 sample app doesn't exit because of on-daemon thread pool-1-thread-1 
2349,JCR-231, [jcr-rmi] xpath queries don't work when the underlying QueryResult doesn't return the rows/nodes size 
2350,JCR-2675, Node.hasProperty() with relative path can throw ClassCastException 
2351,JCR-1363, Migrate to Lucene 2.3 
2352,JCR-1773," shareable nodes: wrong path returned, causes remove() to delete wrong node "
2353,JCR-1403, SPI: Describe equality requirements of ItemIds 
2354,JCR-510, TCK: AddNodeTest requires implementation to support one-parameter addNode method on test node 
2355,JCR-214, NullPointerException in LuceneQueryBuilder 
2356,JCR-2034," Add an option so skip the ""checkSchema"" methods "
2357,JCR-1622, Session.getUserID returns first principal in the set obtained from Subject.getPrincipals() 
2358,JCR-1623, Typo in the DeltaVConstants class in constant XML_CHECKOUT_CHECKIN value 
2359,JCR-2919, Security of token base authentication 
2360,JCR-3175, InputContextImpl: cannot upload file larger than 2GB 
2361,JCR-549, TransientFileFactory may throw ConcurrentModificationException on shutdown 
2362,JCR-3085, better diagnostics when version storage is broken 
2363,JCR-1553, ClusterNode not properly shutdown when repository has shutdown 
2364,JCR-1346, InternalValue.createCopy for binary properties (jcr:data) causes problems 
2365,JCR-773," Under heavy load, database journal may contain empty update records. "
2366,JCR-3223, Disallow unregistering of node types still (possibly) in use 
2367,JCR-676, Participation of a workspace in a cluster should be configurable 
2368,JCR-3255, Access cluster node id 
2369,JCR-1360, Parsing built-in CND and XML nodetypes does not result in equal nt-definitions 
2370,JCR-1929, The 1.5.0 webapp points to 1.4 javadocs 
2371,JCR-1809, Jcr2Spi: Avoid extra round trip to the SPI upon Node.getNode and Session.getItem 
2372,JCR-3198, Broken handling of outer join results over davex 
2373,JCR-1564, JSR 283 namespace handling 
2374,JCR-1645, Add support for Map of referenced beans 
2375,JCR-2256, JSR 283 Repository Descriptors 
2376,JCR-2341, Unable to add/lock and unlock/remove Node with shared Session in 2 Transactions 
2377,JCR-2041, Create Jcr-Client Module 
2378,JCR-1287, jackrabbit-webapp facelift 
2379,JCR-1104, JSR 283 support 
2380,JCR-1235, o.a.j.core.integration.PrepareTestRepository fails on 2nd and every subsequent invocation 
2381,JCR-799, AbstractJournal doesn't create deep paths for revision files 
2382,JCR-134, Unreferenced VersionHistory should be deleted automatically. 
2383,JCR-2109, Remove deprecated classes in jcr-commons 
2384,JCR-1220, WebApp: Ease first access for new users looking for a WebDAV server 
2385,JCR-1476, Restore to base version throws NullPointerException 
2386,JCR-2189, Move MemoryJournal from test to main 
2387,JCR-1066," Exclude system index for queries that restrict the result set to nodetypes not availble in the ""jcr:system"" subtree "
2388,JCR-2967, SessionItemStateManager.getIdOfRootTransientNodeState() may cause NPE 
2389,JCR-1276, A Property and a Node Can Have the Same Name  
2390,JCR-2486, Promote ItemInfo builder classes from GetItemsTest to top level classes 
2391,JCR-233, repository lock file not removed without a clean shutdown 
2392,JCR-1141," LockOperation - In a clustered environment, a lock created on one server is not sent to the other servers. "
2393,JCR-972, Bundle consistency check does not work 
2394,JCR-2272, Errors during concurrent session import of nodes with same UUIDs 
2395,JCR-811, SetPropertyAssumeTypeTest check for non-protected string array property 
2396,JCR-2298, NPE in EventStateCollection 
2397,JCR-1298, Wrong schemaObjectPrefix parameter in default repository.xml 
2398,JCR-622, Auto Reconnect for RMI Repository 
2399,JCR-2657," DefaultAccessManager#hasPrivileges(String,Set,Privilege[]) doesn't close compiled permissions "
2400,JCR-1882, Avoid ${project.version} in dependencies 
2401,JCR-992, Improve Performance of DescendantSelfAxisQuery 
